,INI_SIGN_MONTH,INI_CONTRACT_TYPE,CONTRACT1_TYPE,CONTRACT2_TYPE,CONTRACT3_TYPE,CONTRACTS,CONTRACTS_GR,DUR_INI_FIRST,DUR_INI_SECOND,DUR_INI_THIRD,DUR_FIRST_SECOND,DUR_FIRST_THIRD,DUR_SECOND_THIRD,CLIENTS
13150,2021-05-01,CD,CD,HPL,CD,3,3,11.0,39.0,39.0,28.0,28.0,0.0,1
13151,2021-07-01,CD,CD,CL,NC,2,2,26.0,31.0,,5.0,,,1
13152,2021-07-01,CD,CD,CD,CD,3,3,9.0,31.0,37.0,22.0,28.0,6.0,1
13153,2021-06-01,CD,CD,CL,CD,3,3,13.0,24.0,29.0,11.0,16.0,5.0,1
13154,2021-05-01,TW,CD,CD,CD,4,3+,24.0,34.0,37.0,10.0,13.0,3.0,1
13155,2021-07-01,CD,CD,CD,CD,5,3+,4.0,6.0,9.0,2.0,5.0,3.0,1
13156,2021-05-01,TW,CL,CD,NC,2,2,17.0,25.0,,8.0,,,1
13157,2021-05-01,CD,CD,CD,CC,4,3+,4.0,7.0,18.0,3.0,14.0,11.0,1
13158,2021-06-01,CD,CD,CD,CD,3,3,4.0,12.0,19.0,8.0,15.0,7.0,1
13159,2021-05-01,CD,CD,TW,CD,3,3,16.0,17.0,37.0,1.0,21.0,20.0,1
13160,2021-06-01,CD,CD,CD,CD,4,3+,12.0,18.0,34.0,6.0,22.0,16.0,1
13161,2021-06-01,CD,CD,CL,CD,3,3,7.0,12.0,36.0,5.0,29.0,24.0,1
13162,2021-05-01,CD,CL,CL,CD,4,3+,6.0,15.0,17.0,9.0,11.0,2.0,1
13163,2021-05-01,CC,CC,CC,NC,2,2,10.0,19.0,,9.0,,,2
13164,2021-06-01,CD,CD,CD,CD,3,3,8.0,15.0,25.0,7.0,17.0,10.0,1
13165,2021-07-01,CD,CD,CL,CL,5,3+,2.0,5.0,9.0,3.0,7.0,4.0,1
13166,2021-07-01,CC,CC,NC,NC,1,1,13.0,,,,,,1
13167,2021-06-01,CD,CD,CC,CD,3,3,6.0,6.0,7.0,0.0,1.0,1.0,1
13168,2021-07-01,CL,CL,CC,CL,3,3,10.0,22.0,35.0,12.0,25.0,13.0,1
13169,2021-06-01,CL,CL,CL,HPL,4,3+,5.0,12.0,39.0,7.0,34.0,27.0,1
13170,2021-07-01,CD,CD,CD,CD,3,3,20.0,36.0,39.0,16.0,19.0,3.0,1
13171,2021-06-01,CD,CL,CD,CL,4,3+,5.0,14.0,31.0,9.0,26.0,17.0,1
13172,2021-07-01,CD,CL,CL,CL,3,3,9.0,21.0,38.0,12.0,29.0,17.0,1
13173,2021-06-01,CD,CD,TW,NC,2,2,19.0,20.0,,1.0,,,1
13174,2021-07-01,CC,CD,CD,NC,2,2,29.0,35.0,,6.0,,,1
13175,2021-05-01,CD,CD,CL,CD,6,3+,5.0,15.0,21.0,10.0,16.0,6.0,1
13176,2021-06-01,CD,CC,CL,NC,2,2,0.0,39.0,,39.0,,,1
13177,2021-06-01,CD,CD,CD,CD,3,3,19.0,23.0,34.0,4.0,15.0,11.0,1
13178,2021-05-01,CD,CL,CD,NC,2,2,17.0,38.0,,21.0,,,1
13179,2021-06-01,CD,CD,CD,CD,6,3+,7.0,17.0,22.0,10.0,15.0,5.0,1
13180,2021-05-01,CD,CL,CD,CD,3,3,8.0,14.0,38.0,6.0,30.0,24.0,1
13181,2021-05-01,CD,TW,CD,NC,2,2,20.0,35.0,,15.0,,,3
13182,2021-07-01,TW,CD,NC,NC,1,1,18.0,,,,,,5
13183,2021-06-01,CD,CD,CC,CD,3,3,5.0,5.0,35.0,0.0,30.0,30.0,1
13184,2021-05-01,CD,CD,CL,CL,3,3,7.0,12.0,18.0,5.0,11.0,6.0,1
13185,2021-06-01,CD,CD,CL,CL,4,3+,5.0,7.0,11.0,2.0,6.0,4.0,1
13186,2021-05-01,CD,CL,CL,CD,3,3,17.0,22.0,25.0,5.0,8.0,3.0,1
13187,2021-07-01,CD,CD,CD,CD,4,3+,5.0,16.0,23.0,11.0,18.0,7.0,1
13188,2021-05-01,CD,CD,CC,CD,3,3,8.0,8.0,9.0,0.0,1.0,1.0,1
13189,2021-07-01,CD,CD,CD,CD,3,3,6.0,8.0,13.0,2.0,7.0,5.0,1
13190,2021-05-01,CD,CC,CL,NC,2,2,8.0,18.0,,10.0,,,2
13191,2021-05-01,TW,CD,CD,CD,3,3,22.0,23.0,37.0,1.0,15.0,14.0,1
13192,2021-06-01,CD,CD,CD,CD,3,3,9.0,15.0,21.0,6.0,12.0,6.0,1
13193,2021-05-01,CD,CD,CD,CC,5,3+,5.0,20.0,20.0,15.0,15.0,0.0,1
13194,2021-07-01,CL,CL,CL,CC,5,3+,14.0,22.0,27.0,8.0,13.0,5.0,1
13195,2021-05-01,CD,CD,CD,CD,5,3+,8.0,10.0,14.0,2.0,6.0,4.0,2
13196,2021-06-01,CD,CD,TW,CD,3,3,7.0,22.0,30.0,15.0,23.0,8.0,1
13197,2021-05-01,CD,CD,CC,CL,4,3+,6.0,6.0,9.0,0.0,3.0,3.0,1
13198,2021-07-01,CC,CL,CL,CL,3,3,4.0,23.0,36.0,19.0,32.0,13.0,1
13199,2021-05-01,CD,CD,CD,CD,3,3,5.0,24.0,25.0,19.0,20.0,1.0,1
13200,2021-05-01,CD,CD,CD,CD,3,3,12.0,34.0,41.0,22.0,29.0,7.0,1
13201,2021-05-01,CD,CD,CL,CC,3,3,9.0,13.0,31.0,4.0,22.0,18.0,1
13202,2021-05-01,CD,CL,CD,NC,2,2,18.0,35.0,,17.0,,,1
13203,2021-05-01,CD,CD,CD,CD,5,3+,6.0,7.0,7.0,1.0,1.0,0.0,1
13204,2021-05-01,CD,CL,CD,CL,7,3+,4.0,12.0,17.0,8.0,13.0,5.0,1
13205,2021-05-01,CD,CD,CD,CD,3,3,6.0,15.0,32.0,9.0,26.0,17.0,2
13206,2021-05-01,CD,CL,CL,CL,4,3+,9.0,14.0,25.0,5.0,16.0,11.0,1
13207,2021-05-01,CD,CD,CD,CD,4,3+,9.0,10.0,22.0,1.0,13.0,12.0,1
13208,2021-05-01,CD,CD,CD,CD,3,3,27.0,27.0,33.0,0.0,6.0,6.0,1
13209,2021-05-01,CD,CD,CL,CL,3,3,5.0,7.0,15.0,2.0,10.0,8.0,1
13210,2021-05-01,TW,CD,CD,NC,2,2,32.0,36.0,,4.0,,,1
13211,2021-05-01,CD,CD,CL,CD,4,3+,5.0,12.0,35.0,7.0,30.0,23.0,1
13212,2021-05-01,CD,CL,CD,NC,2,2,15.0,27.0,,12.0,,,1
13213,2021-05-01,CD,CD,CD,CD,3,3,13.0,20.0,35.0,7.0,22.0,15.0,1
13214,2021-05-01,CD,CL,NC,NC,1,1,31.0,,,,,,5
13215,2021-05-01,CD,CD,CD,CD,3,3,13.0,17.0,32.0,4.0,19.0,15.0,1
13216,2021-05-01,CD,CD,CC,NC,2,2,0.0,6.0,,6.0,,,1
13217,2021-05-01,TW,CD,CD,CD,4,3+,16.0,27.0,31.0,11.0,15.0,4.0,1
13218,2021-05-01,CD,CL,CL,CL,3,3,4.0,14.0,17.0,10.0,13.0,3.0,1
13219,2021-05-01,CD,CD,CD,CD,3,3,5.0,14.0,30.0,9.0,25.0,16.0,1
13220,2021-05-01,CD,CC,CL,CD,3,3,9.0,22.0,40.0,13.0,31.0,18.0,1
13221,2021-05-01,CD,CD,CD,CD,4,3+,1.0,15.0,20.0,14.0,19.0,5.0,1
13222,2021-05-01,TW,CL,CL,HPL,3,3,7.0,19.0,36.0,12.0,29.0,17.0,1
13223,2021-05-01,CD,CD,CL,NC,2,2,13.0,22.0,,9.0,,,1
13224,2021-05-01,CD,CD,CD,CC,6,3+,2.0,7.0,7.0,5.0,5.0,0.0,1
13225,2021-05-01,CD,CD,CD,CC,3,3,19.0,29.0,29.0,10.0,10.0,0.0,1
13226,2021-05-01,CD,CC,CD,NC,2,2,7.0,7.0,,0.0,,,3
13227,2021-05-01,CD,CD,CD,CD,3,3,11.0,35.0,40.0,24.0,29.0,5.0,1
13228,2021-05-01,CD,CD,CD,CD,5,3+,5.0,17.0,24.0,12.0,19.0,7.0,1
13229,2021-05-01,CD,CD,CD,CL,3,3,26.0,32.0,38.0,6.0,12.0,6.0,1
13230,2021-05-01,CD,CD,CD,CC,3,3,18.0,35.0,35.0,17.0,17.0,0.0,1
13231,2021-05-01,CD,CD,CD,CD,3,3,13.0,20.0,38.0,7.0,25.0,18.0,1
13232,2021-05-01,CD,CD,CD,CD,6,3+,8.0,16.0,18.0,8.0,10.0,2.0,2
13233,2021-05-01,CD,CL,CL,CD,4,3+,12.0,19.0,28.0,7.0,16.0,9.0,1
13234,2021-05-01,CD,CD,CD,CL,3,3,6.0,12.0,15.0,6.0,9.0,3.0,1
13235,2021-05-01,CD,CD,CD,CL,8,3+,4.0,11.0,15.0,7.0,11.0,4.0,1
13236,2021-05-01,CD,CD,CD,CD,3,3,6.0,36.0,39.0,30.0,33.0,3.0,1
13237,2021-05-01,CD,CD,CD,CD,3,3,4.0,8.0,30.0,4.0,26.0,22.0,1
13238,2021-05-01,CD,CD,CD,NC,2,2,29.0,29.0,,0.0,,,2
13239,2021-05-01,CD,CD,CL,CD,3,3,7.0,17.0,37.0,10.0,30.0,20.0,1
13240,2021-05-01,CD,CD,CD,TW,3,3,5.0,16.0,28.0,11.0,23.0,12.0,1
13241,2021-05-01,CD,CD,CD,CL,4,3+,13.0,34.0,36.0,21.0,23.0,2.0,1
13242,2021-05-01,CD,CD,CL,NC,2,2,29.0,40.0,,11.0,,,1
13243,2021-05-01,CD,CD,CD,CD,4,3+,11.0,19.0,35.0,8.0,24.0,16.0,1
13244,2021-05-01,CD,CD,CL,CC,5,3+,6.0,16.0,23.0,10.0,17.0,7.0,1
13245,2021-05-01,CD,CD,CC,CD,4,3+,6.0,13.0,16.0,7.0,10.0,3.0,1
13246,2021-05-01,CD,CD,CL,CC,4,3+,5.0,21.0,21.0,16.0,16.0,0.0,1
13247,2021-05-01,CD,CL,CD,NC,2,2,7.0,23.0,,16.0,,,2
13248,2021-05-01,CD,CD,CD,CD,4,3+,12.0,20.0,37.0,8.0,25.0,17.0,1
13249,2021-05-01,CD,CD,CD,CD,3,3,2.0,6.0,22.0,4.0,20.0,16.0,1
13250,2021-05-01,CD,CD,CD,NC,2,2,2.0,20.0,,18.0,,,8
13251,2021-05-01,CD,CD,CD,NC,2,2,2.0,17.0,,15.0,,,2
13252,2021-05-01,CD,CD,CD,CD,8,3+,10.0,11.0,15.0,1.0,5.0,4.0,1
13253,2021-05-01,CD,CC,CL,CD,5,3+,11.0,15.0,15.0,4.0,4.0,0.0,1
13254,2021-05-01,CD,CL,CD,CD,7,3+,7.0,13.0,20.0,6.0,13.0,7.0,1
13255,2021-05-01,CD,CD,CD,CD,4,3+,11.0,14.0,24.0,3.0,13.0,10.0,1
13256,2021-05-01,CD,CD,CD,CD,3,3,20.0,25.0,32.0,5.0,12.0,7.0,2
13257,2021-05-01,CD,CD,CD,CC,4,3+,3.0,6.0,7.0,3.0,4.0,1.0,1
13258,2021-05-01,CD,CC,TW,CC,4,3+,16.0,25.0,32.0,9.0,16.0,7.0,1
13259,2021-05-01,CD,CD,CL,CD,3,3,27.0,38.0,38.0,11.0,11.0,0.0,1
13260,2021-05-01,CD,CL,CD,NC,2,2,5.0,12.0,,7.0,,,1
13261,2021-05-01,CD,CD,CL,NC,2,2,16.0,25.0,,9.0,,,1
13262,2021-05-01,CD,CD,CD,CC,6,3+,20.0,25.0,28.0,5.0,8.0,3.0,1
13263,2021-05-01,CD,CD,CD,NC,2,2,3.0,28.0,,25.0,,,2
13264,2021-05-01,CD,CD,CD,CD,3,3,12.0,28.0,35.0,16.0,23.0,7.0,1
13265,2021-05-01,CD,CD,CD,CD,3,3,8.0,16.0,27.0,8.0,19.0,11.0,1
13266,2021-05-01,CD,CD,CC,CD,3,3,14.0,14.0,38.0,0.0,24.0,24.0,1
13267,2021-05-01,CD,TW,CL,CC,3,3,8.0,12.0,22.0,4.0,14.0,10.0,1
13268,2021-05-01,CD,CD,CD,CD,3,3,6.0,14.0,19.0,8.0,13.0,5.0,1
13269,2021-05-01,CD,CC,CL,CD,3,3,19.0,19.0,39.0,0.0,20.0,20.0,1
13270,2021-05-01,CD,CD,CC,CD,3,3,8.0,36.0,36.0,28.0,28.0,0.0,1
13271,2021-05-01,CD,CD,CD,CD,3,3,9.0,25.0,35.0,16.0,26.0,10.0,1
13272,2021-05-01,CD,CD,CD,CD,3,3,6.0,22.0,23.0,16.0,17.0,1.0,1
13273,2021-05-01,CD,CD,CD,CD,4,3+,10.0,17.0,32.0,7.0,22.0,15.0,1
13274,2021-05-01,CD,CD,CD,CD,3,3,5.0,28.0,41.0,23.0,36.0,13.0,1
13275,2021-05-01,CD,CL,CD,NC,2,2,19.0,31.0,,12.0,,,1
13276,2021-05-01,CD,TW,CL,CL,3,3,6.0,13.0,18.0,7.0,12.0,5.0,1
13277,2021-05-01,TW,CD,CD,NC,2,2,12.0,17.0,,5.0,,,1
13278,2021-05-01,CD,CD,CD,CD,4,3+,5.0,9.0,10.0,4.0,5.0,1.0,1
13279,2021-05-01,CD,CD,CD,CD,5,3+,1.0,5.0,10.0,4.0,9.0,5.0,1
13280,2021-05-01,CD,CD,CD,CC,4,3+,7.0,10.0,29.0,3.0,22.0,19.0,1
13281,2021-05-01,CD,CD,CL,NC,2,2,14.0,19.0,,5.0,,,2
13282,2021-05-01,CD,CD,CD,CD,5,3+,14.0,16.0,18.0,2.0,4.0,2.0,1
13283,2021-05-01,CD,CD,CL,NC,2,2,1.0,9.0,,8.0,,,1
13284,2021-05-01,CD,CC,CD,NC,2,2,0.0,16.0,,16.0,,,3
13285,2021-05-01,CD,CD,CD,CD,3,3,10.0,12.0,23.0,2.0,13.0,11.0,1
13286,2021-05-01,CD,CD,CD,CD,4,3+,10.0,11.0,14.0,1.0,4.0,3.0,1
13287,2021-05-01,CD,CD,CC,NC,2,2,6.0,38.0,,32.0,,,1
13288,2021-05-01,CD,CD,CD,CD,3,3,9.0,13.0,38.0,4.0,29.0,25.0,2
13289,2021-05-01,CD,CD,CD,NC,2,2,10.0,18.0,,8.0,,,12
13290,2021-05-01,CD,CD,CD,CD,3,3,6.0,22.0,30.0,16.0,24.0,8.0,2
13291,2021-05-01,CD,CL,CD,NC,2,2,12.0,24.0,,12.0,,,1
13292,2021-05-01,CD,CL,CD,NC,2,2,19.0,29.0,,10.0,,,1
13293,2021-05-01,CD,CL,CC,NC,2,2,9.0,23.0,,14.0,,,1
13294,2021-05-01,CD,CL,CL,CL,5,3+,12.0,21.0,27.0,9.0,15.0,6.0,1
13295,2021-05-01,CD,CC,CL,CL,3,3,17.0,32.0,40.0,15.0,23.0,8.0,1
13296,2021-05-01,CD,CD,CD,CD,3,3,9.0,19.0,27.0,10.0,18.0,8.0,3
13297,2021-05-01,TW,CD,TW,NC,2,2,10.0,14.0,,4.0,,,1
13298,2021-05-01,CD,CL,CL,NC,2,2,11.0,18.0,,7.0,,,2
13299,2021-05-01,CD,CD,CC,CD,3,3,14.0,14.0,15.0,0.0,1.0,1.0,1
13300,2021-05-01,CD,CD,CD,CD,3,3,18.0,34.0,40.0,16.0,22.0,6.0,1
13301,2021-05-01,CD,CD,CL,CD,3,3,15.0,19.0,23.0,4.0,8.0,4.0,1
13302,2021-05-01,CD,CD,CL,NC,2,2,6.0,30.0,,24.0,,,2
13303,2021-05-01,CC,CD,NC,NC,1,1,1.0,,,,,,4
13304,2021-05-01,CD,CD,CD,NC,2,2,15.0,26.0,,11.0,,,8
13305,2021-05-01,CD,CD,TW,NC,2,2,14.0,33.0,,19.0,,,2
13306,2021-05-01,CD,CD,CL,CL,3,3,14.0,16.0,32.0,2.0,18.0,16.0,1
13307,2021-05-01,CD,CD,HPL,NC,2,2,20.0,37.0,,17.0,,,1
13308,2021-05-01,CD,CD,CD,CD,3,3,10.0,13.0,36.0,3.0,26.0,23.0,1
13309,2021-05-01,CD,CD,CC,CD,3,3,16.0,21.0,21.0,5.0,5.0,0.0,1
13310,2021-05-01,CD,CD,CC,NC,2,2,28.0,31.0,,3.0,,,1
13311,2021-05-01,CD,TW,CD,NC,2,2,27.0,35.0,,8.0,,,1
13312,2021-05-01,CD,CD,CD,CD,5,3+,13.0,24.0,33.0,11.0,20.0,9.0,1
13313,2021-05-01,CD,CD,CD,NC,2,2,29.0,30.0,,1.0,,,4
13314,2021-05-01,CD,CD,CD,CC,3,3,15.0,17.0,17.0,2.0,2.0,0.0,1
13315,2021-05-01,CD,CD,CD,CD,3,3,11.0,12.0,22.0,1.0,11.0,10.0,1
13316,2021-05-01,CD,CD,CD,CD,3,3,6.0,15.0,33.0,9.0,27.0,18.0,1
13317,2021-05-01,CD,CL,CD,CC,5,3+,8.0,17.0,17.0,9.0,9.0,0.0,1
13318,2021-05-01,CD,CD,CD,CL,5,3+,5.0,7.0,7.0,2.0,2.0,0.0,1
13319,2021-05-01,CD,CD,CD,CD,4,3+,6.0,14.0,38.0,8.0,32.0,24.0,1
13320,2021-05-01,CD,CD,CD,CD,4,3+,6.0,10.0,14.0,4.0,8.0,4.0,1
13321,2021-05-01,CD,CD,CD,CD,3,3,18.0,31.0,38.0,13.0,20.0,7.0,2
13322,2021-05-01,CD,CD,CD,CD,5,3+,11.0,16.0,27.0,5.0,16.0,11.0,1
13323,2021-05-01,CD,CD,CL,CD,5,3+,6.0,7.0,13.0,1.0,7.0,6.0,1
13324,2021-05-01,CD,CD,CD,CD,4,3+,13.0,18.0,30.0,5.0,17.0,12.0,3
13325,2021-05-01,CD,CD,CD,CD,7,3+,8.0,14.0,22.0,6.0,14.0,8.0,1
13326,2021-05-01,CD,CC,CL,CC,3,3,17.0,17.0,24.0,0.0,7.0,7.0,1
13327,2021-05-01,CD,CD,CD,CL,3,3,27.0,37.0,40.0,10.0,13.0,3.0,1
13328,2021-05-01,CD,CD,CD,CD,3,3,12.0,23.0,39.0,11.0,27.0,16.0,1
13329,2021-05-01,CL,CL,NC,NC,1,1,9.0,,,,,,2
13330,2021-05-01,CD,CC,CL,CL,3,3,1.0,1.0,3.0,0.0,2.0,2.0,1
13331,2021-05-01,CD,CD,CD,CD,3,3,5.0,7.0,8.0,2.0,3.0,1.0,2
13332,2021-05-01,CD,CD,CD,CL,4,3+,4.0,14.0,18.0,10.0,14.0,4.0,1
13333,2021-05-01,CD,CD,CD,HPL,3,3,5.0,12.0,33.0,7.0,28.0,21.0,1
13334,2021-05-01,CD,CD,CD,CD,4,3+,4.0,7.0,17.0,3.0,13.0,10.0,1
13335,2021-05-01,CD,CD,CC,CD,3,3,9.0,9.0,20.0,0.0,11.0,11.0,1
13336,2021-05-01,CD,CD,HPL,NC,2,2,8.0,24.0,,16.0,,,1
13337,2021-05-01,CD,CL,CL,CD,3,3,4.0,4.0,7.0,0.0,3.0,3.0,1
13338,2021-05-01,CD,CD,CD,CD,4,3+,15.0,23.0,30.0,8.0,15.0,7.0,2
13339,2021-05-01,TW,CD,CD,NC,2,2,13.0,19.0,,6.0,,,1
13340,2021-05-01,CD,CC,CD,CD,3,3,27.0,31.0,32.0,4.0,5.0,1.0,1
13341,2021-05-01,CD,CD,CD,CD,3,3,6.0,19.0,20.0,13.0,14.0,1.0,1
13342,2021-05-01,CD,CD,CC,NC,2,2,7.0,18.0,,11.0,,,1
13343,2021-05-01,CD,CL,CD,CD,3,3,9.0,16.0,27.0,7.0,18.0,11.0,1
13344,2021-05-01,CD,CD,CD,CD,3,3,20.0,24.0,35.0,4.0,15.0,11.0,1
13345,2021-05-01,CD,CD,CD,CD,4,3+,23.0,29.0,34.0,6.0,11.0,5.0,1
13346,2021-05-01,CD,CD,CD,CD,3,3,16.0,25.0,33.0,9.0,17.0,8.0,1
13347,2021-05-01,CD,CL,CL,CL,5,3+,6.0,15.0,27.0,9.0,21.0,12.0,1
13348,2021-05-01,CD,CL,CL,CD,5,3+,10.0,13.0,21.0,3.0,11.0,8.0,1
13349,2021-05-01,CD,CD,CD,HPL,3,3,28.0,32.0,32.0,4.0,4.0,0.0,1
13350,2021-05-01,CD,CL,CL,CL,3,3,20.0,25.0,40.0,5.0,20.0,15.0,1
13351,2021-06-01,CD,CD,CD,CD,3,3,7.0,14.0,18.0,7.0,11.0,4.0,1
13352,2021-06-01,CD,CD,CD,CD,3,3,7.0,36.0,39.0,29.0,32.0,3.0,1
13353,2021-06-01,CD,CD,CC,CL,5,3+,20.0,22.0,22.0,2.0,2.0,0.0,1
13354,2021-06-01,CD,CL,CL,CD,3,3,17.0,23.0,38.0,6.0,21.0,15.0,1
13355,2021-06-01,CD,CD,CD,CD,3,3,10.0,17.0,24.0,7.0,14.0,7.0,1
13356,2021-06-01,CD,CD,CC,CD,4,3+,10.0,10.0,12.0,0.0,2.0,2.0,1
13357,2021-06-01,CD,CD,TW,CD,4,3+,9.0,14.0,22.0,5.0,13.0,8.0,1
13358,2021-06-01,CD,CD,TW,NC,2,2,13.0,32.0,,19.0,,,1
13359,2021-06-01,CD,CD,CD,CL,3,3,5.0,15.0,20.0,10.0,15.0,5.0,1
13360,2021-06-01,CD,CD,CL,NC,2,2,12.0,27.0,,15.0,,,1
13361,2021-06-01,CD,TW,HPL,CD,3,3,36.0,40.0,40.0,4.0,4.0,0.0,1
13362,2021-06-01,CD,CD,CD,CD,4,3+,14.0,29.0,33.0,15.0,19.0,4.0,1
13363,2021-06-01,CD,CD,CL,CC,3,3,13.0,26.0,31.0,13.0,18.0,5.0,1
13364,2021-06-01,CD,CD,CD,NC,2,2,13.0,17.0,,4.0,,,7
13365,2021-06-01,CD,CD,CC,CD,3,3,7.0,7.0,39.0,0.0,32.0,32.0,1
13366,2021-06-01,CD,CC,CL,NC,2,2,17.0,20.0,,3.0,,,1
13367,2021-06-01,CL,CL,CL,CL,4,3+,6.0,22.0,40.0,16.0,34.0,18.0,1
13368,2021-06-01,CD,CC,CD,CD,3,3,8.0,17.0,29.0,9.0,21.0,12.0,1
13369,2021-06-01,CD,CD,CD,NC,2,2,0.0,27.0,,27.0,,,1
13370,2021-06-01,CD,CD,CC,CD,3,3,6.0,12.0,12.0,6.0,6.0,0.0,1
13371,2021-06-01,TW,CD,CD,CD,3,3,29.0,35.0,40.0,6.0,11.0,5.0,1
13372,2021-06-01,CD,CD,CD,CD,5,3+,23.0,29.0,33.0,6.0,10.0,4.0,1
13373,2021-06-01,CD,CD,CD,CD,3,3,4.0,5.0,19.0,1.0,15.0,14.0,2
13374,2021-06-01,CC,CD,CL,CD,4,3+,5.0,8.0,15.0,3.0,10.0,7.0,1
13375,2021-06-01,CD,CC,NC,NC,1,1,40.0,,,,,,4
13376,2021-06-01,CD,CD,CD,CD,3,3,9.0,17.0,33.0,8.0,24.0,16.0,1
13377,2021-06-01,CD,CL,CL,NC,2,2,14.0,19.0,,5.0,,,2
13378,2021-06-01,CD,CC,CL,CD,4,3+,25.0,25.0,32.0,0.0,7.0,7.0,1
13379,2021-06-01,CD,CD,CD,CL,3,3,7.0,18.0,18.0,11.0,11.0,0.0,1
13380,2021-06-01,CD,CD,CD,CD,3,3,34.0,34.0,35.0,0.0,1.0,1.0,1
13381,2021-06-01,CL,CL,CL,CL,3,3,12.0,17.0,35.0,5.0,23.0,18.0,1
13382,2021-06-01,CD,CD,CD,CD,3,3,10.0,16.0,33.0,6.0,23.0,17.0,1
13383,2021-06-01,CD,CD,HPL,NC,2,2,36.0,37.0,,1.0,,,1
13384,2021-06-01,CD,CD,CD,CD,4,3+,16.0,23.0,31.0,7.0,15.0,8.0,2
13385,2021-06-01,CD,CD,CD,CL,3,3,6.0,31.0,40.0,25.0,34.0,9.0,1
13386,2021-06-01,CD,CD,CD,CD,4,3+,8.0,13.0,28.0,5.0,20.0,15.0,1
13387,2021-06-01,CD,CD,CD,CD,4,3+,11.0,21.0,31.0,10.0,20.0,10.0,1
13388,2021-06-01,CD,CC,CD,NC,2,2,8.0,15.0,,7.0,,,1
13389,2021-06-01,CL,CC,CC,CC,8,3+,6.0,8.0,10.0,2.0,4.0,2.0,1
13390,2021-06-01,CD,CL,CL,CL,3,3,10.0,35.0,40.0,25.0,30.0,5.0,1
13391,2021-06-01,CD,CD,CD,CD,3,3,7.0,15.0,34.0,8.0,27.0,19.0,1
13392,2021-06-01,CD,CC,CL,CL,3,3,22.0,22.0,28.0,0.0,6.0,6.0,1
13393,2021-06-01,CD,CL,CL,CL,5,3+,4.0,13.0,17.0,9.0,13.0,4.0,1
13394,2021-07-01,CL,CC,CL,CC,5,3+,3.0,5.0,11.0,2.0,8.0,6.0,1
13395,2021-06-01,CD,CD,CD,CD,3,3,5.0,19.0,27.0,14.0,22.0,8.0,2
13396,2021-06-01,CD,CD,CD,CD,4,3+,6.0,18.0,29.0,12.0,23.0,11.0,1
13397,2021-06-01,CD,CD,CL,CL,4,3+,8.0,11.0,20.0,3.0,12.0,9.0,1
13398,2021-06-01,CD,CD,CC,NC,2,2,27.0,28.0,,1.0,,,1
13399,2021-06-01,TW,CD,CD,NC,2,2,11.0,32.0,,21.0,,,1
13400,2021-06-01,CD,CL,CL,CD,3,3,13.0,22.0,30.0,9.0,17.0,8.0,1
13401,2021-06-01,CD,CD,CD,CD,3,3,3.0,6.0,15.0,3.0,12.0,9.0,1
13402,2021-06-01,CD,CD,CC,NC,2,2,19.0,37.0,,18.0,,,1
13403,2021-06-01,CD,CD,CD,CD,5,3+,26.0,27.0,32.0,1.0,6.0,5.0,1
13404,2021-06-01,CD,CD,CC,CL,3,3,14.0,16.0,16.0,2.0,2.0,0.0,2
13405,2021-06-01,CD,CD,CD,CL,3,3,16.0,27.0,30.0,11.0,14.0,3.0,1
13406,2021-06-01,CD,CD,CD,NC,2,2,18.0,26.0,,8.0,,,4
13407,2021-06-01,CD,CD,CL,NC,2,2,15.0,34.0,,19.0,,,3
13408,2021-06-01,CD,CD,CD,CD,5,3+,5.0,15.0,22.0,10.0,17.0,7.0,1
13409,2021-06-01,CD,CD,CD,CC,3,3,22.0,27.0,34.0,5.0,12.0,7.0,1
13410,2021-06-01,CD,CD,CD,CD,3,3,16.0,29.0,39.0,13.0,23.0,10.0,2
13411,2021-06-01,CD,CC,CL,CL,3,3,0.0,5.0,12.0,5.0,12.0,7.0,1
13412,2021-06-01,CD,CD,TW,NC,2,2,23.0,32.0,,9.0,,,2
13413,2021-06-01,CD,HPL,NC,NC,1,1,29.0,,,,,,4
13414,2021-06-01,CD,CD,CD,CD,4,3+,3.0,13.0,19.0,10.0,16.0,6.0,1
13415,2021-06-01,CD,CL,CL,CC,3,3,15.0,17.0,28.0,2.0,13.0,11.0,1
13416,2021-06-01,CD,CD,CL,NC,2,2,24.0,31.0,,7.0,,,1
13417,2021-06-01,CD,CD,CD,CD,4,3+,23.0,27.0,34.0,4.0,11.0,7.0,1
13418,2021-06-01,CD,CD,CD,CD,3,3,8.0,14.0,34.0,6.0,26.0,20.0,1
13419,2021-06-01,CD,CD,CD,CD,3,3,19.0,23.0,33.0,4.0,14.0,10.0,1
13420,2021-06-01,CD,CL,HPL,NC,2,2,7.0,28.0,,21.0,,,1
13421,2021-06-01,CD,CD,CD,CL,4,3+,4.0,8.0,10.0,4.0,6.0,2.0,1
13422,2021-06-01,CD,CD,CD,NC,2,2,11.0,38.0,,27.0,,,5
13423,2021-06-01,CD,CD,CD,CD,3,3,20.0,23.0,35.0,3.0,15.0,12.0,1
13424,2021-06-01,CD,CD,TW,NC,2,2,8.0,10.0,,2.0,,,1
13425,2021-06-01,CD,CD,CD,NC,2,2,26.0,28.0,,2.0,,,2
13426,2021-06-01,CD,TW,CD,CL,5,3+,3.0,11.0,33.0,8.0,30.0,22.0,1
